c_text,hatespeech
"@Laika66753508 @LisaSt2136 @sunstar1606 @reitschuster Du redest ziemlich viel Stuss. Solltest dich mal über die Lage in Brasilien, Indien oder Portugal bis vor dem letzten lockdown informieren, statt Aluhut Theorien zu verbreiten und Infos zu verbiegen.",0
@Xrxtn @fabaccio @Alice_Weidel @UweJunge 🤦‍♂️ und die Natur hat dich als Sprachrohr ausgewählt? Oh mein Gott dass Rohr Schein ganz schön verstopft zu sein!,0
"#DerKanzlerkandidat #Laschet muss sich bei #Pro7 auch jeden Schrott anhören. Ist es jetzt Pflicht, dass jeder Sender #FFF #Aktivisten als #Journalisten tarnt?
#Codewörter-Geschwätz u Fragen, d von Presseabteilung von #Buendnis90 stammen könnten.
Unfassbar, wie dekadent.",0
Kannste dir nicht ausdenken. https://t.co/Re9G694tft,0
"Auf Presseanfragen zu dieser ""Mitgliedschaft"" sowie auch auf die Frage, wie sie beim UNHCR Mitglied sein konnte, antwortet sie nicht. https://t.co/Lpi1aDxnqV",0
"@wasser666 @nonedhudle @derspiegel Wie ist das Wetter so hinter dem Mond, wo du lebst?

Die AfD wurde letzten Frühling ausgelacht, als sie vor dem Virus warnte.",0
@Ann_Waeltin Was ich fiel interessanter finde ist das du gesperrt wirst aber AFD Politiker zum Mord an Menschen aufrufen dürfen und ihren Rotz trotzdem weiter in die Welt Tweeten dürfen,1
"Hallo Thomas, schön das Du wieder da bist 
Du weinst gerade, dass ist gut, lass den Schmerz raus. 
Wir unterhalten uns auf Telegram @Kryptojuden 
Zuerst trinke ich noch einen roten Wein
 
@IloMagyar @Mutterwurm @durchbruch #Juden #Jainismus #Buddha #Jesus #Israel @unddubistschuld",0
"@PreusseG @mx2021_ Aber wehe irgend ein unbedeutender Araber am Arsch der Welt sieht eine USA- oder Israelfahne auch nur falsch an, dann drehen die Deutschen von NeuLinks über Libcuck, bis hin zu Nationalkonservativ regelrecht durch!",1
"@JohannesNormann @Ichbins2009 @DrStrompen @ZentralratJuden Art 116 GG
""(1) Deutscher im Sinne dieses Grundgesetzes ist vorbehaltlich anderweitiger gesetzlicher Regelung, wer die deutsche Staatsangehörigkeit besitzt oder als Flüchtling oder Vertriebener deutscher Volkszugehörigkeit oder als dessen Ehegatte oder Abkömmling in dem …",0
"@derspiegel @jensspahn DIe meisten #stayathome Verfechter, die alles getan haben um sich nicht zu #infizieren, brav neg. #PCR Tests vorweisen, haben nicht begriffen.  

Ihr bleibt UNFREI.

Ihr werdet verarscht von #Merkel und Kumpane.

Kommt heraus und reiht euch ein. 

Gemeinsam,  für die Freiheit .",1
"Es ist absolut beeindruckend, wie egal CDU, AfD, Polizeigewerkschaften, WELT und BILD die Gewalt gegen Polizisten ist, wenn sie von Rechten verübt wird. https://t.co/s2DrQPmw9Z",0
"@LutzBecker4 @Xrxtn @Alice_Weidel @UweJunge Mag sein. Aber hat für mich einen faden Beigeschmack, wenn man Menschen, aufgrund ihrer Sexualität in normal und nicht normal einteilt",0
@Hans456789 @Karl_Lauterbach Leute wie.Sie gefährden die Demokratie,0
@Grund_gesetzt GEHORCHE geh in die Arbeit bezahl deine Steuern laß dich Enteignen und halt deine dumme Fresse du Bürger!!! Jaja ab heute Heil Merkel mit Raute.,0
", #Genderpolitik und nun #Coronapolitik wissen:
Gar nicht.

Wer sind die Opfer eines totalitären Regimes?

- #Nazi Zeit ca 10%
- #Stalin Zeit ca 10%
- neuzeitlicher #Humanismus in #BRD ca 75%
- #Corona ca 99,9%

Heutzutage einen afd Wähler im Keller zu verstecken, kann die
4/",1
"@dutschman @shoutingcassy @ABaerbock Die haben es genau erkannt. Es fängt schon damit an, dass die Temperatursteigerung quasi vom tiefsten Punkt des vorletzten JH gemessen wird.",0
"Corona-Deals:
Warum hat #Spahn viel zu teure Masken in der Schweiz gekauft?

Corona-Maskenaffären:
Rechnung bei Emix beläuft sich auf 700 Millionen Euro

https://t.co/9cK5U42iHw
#zusammenmachen #Klimaunion #btw2021 #wegenmorgen #bereitfürmehr #Laschet #CDU",0
@FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Freizeit ist vor allem Selbstbestimmung und die gibt es nicht. Punkt.,0
@bernhard_ulrich @georgrestle @wanderwitz Was bedeutet ihre Aussage? Jeden vierten Ossi in den Gulak oder gleich an die Wand stellen?,0
"@reitschuster „Schummeleien“ ist eine Verharmlosung. Hier sind womöglich Menschen beatmet worden, die ohne ITS ausgekommen wären, mindestens aber Abrechnungsbetrug in Größenordnung. #DiviGate",0
"@p_tothe_lankton @DickeFaxen @reitschuster Für mich wird diese Option tatsächlich immer attraktiver, denn die Implosion von Deutschland aus der Ferne zuzusehen ist besser als mittendrin zu sein.
PS Strom 5 Cent kWh, Benzin/l 50 Cent.",0
@vancaedin @georgrestle Über hysterische Knalltüten wie Sie @vancaedin kann mach aber echt nur lachen.,0
#b0105 ich hoffe das heute  die Wasserwerfer zum Einsatz kommen  und es Ordentlich Trännengas zum Einsatz kommt für die ganzen irren die sich nicht an Gesetze halten,1
Die #AFD ist wirklich der letzte Dreck geführt von verdammt arroganten Wahrheitsverleugnerischen Primaten die auch noch immer mehr ungebildete Anhänger finden. Ups ich glaube jetzt ist mir die #Mausgerutscht .,1
"@SchalterWalter Die Deppen sinnieren dann gemeinsam ob der Scheisshaufen Gold oder Klavier ist.. dafür brauchen die doch ihre Stiftung mit der Schreckschraube Steinbach 🤭
#fckafd 
#AfDistzumKotzen",0
"@mail_celal @ZDFheute In Asien gibt's Respekt und Bildung.

Da tragen Sie seit Ewigkeiten Masken wenn sie krank sind. Freiwillig! Schreien nix wehleidig von Diktatur...
Bei uns gibt's Volldeppen die heißen AfD und Querdenker oder FDP und schreien uns mit ""Freiheit, Freiheit"" in den Lockdown.",0
"@Karl_Lauterbach Da ist BS, ct-Wert wurde nicht mitgeteilt.  Es gibt ja noch nicht mal einen Grenzwert auf den man sich geeinigt hat. Sie sind und bleiben ein notorischer Lügner. Und was ist ein gefährlicherer ct-Wert? Wissen Sie überhaupt was das ist?",0
#Stasi #staatsfunk #merkel #Radio #gez #ard #zdf #deutschlandradio #rundfunkbeiträge eine zwangsabgabe  für fette #Pensionen #Bezüge der Taugenichtse Intendanten Schergen aus der Versagen #Politik - die Lemminge aus #rot #grünen #schwarz laufen und finanzieren euren Mist 🤮🤮 https://t.co/zppTisHKDt,1
"@ProfRambazamba @ABaerbock Falsch, Konsumenten werddn twure Produkte nicht kaufen und sich für günstigere, klimafreundliche, CO2 Neutrale Produkte entscheiden. Entweder das Unternehmen wechselt zu CO2 freien Produktion, oder es verliert halt Kunden.",0
2/2: Claudia Roth hat sich mit dem iranischen Holocaustleugner  Ali Landschani getroffen.  Jürgen Trittin hat die antisemitische BDS Bewegung verteidigt. Fridays for Future ist von der antisemitischen BDS unterwandert. Darüber müssen wir uns ernsthaft Sorgen machen.,0
"@lupus_woelfin @die_AFD_mussweg @PatrickN1995 Schweinchen
*krchkrchkrch*",0
@davidbest95 @greenpeace_de echt jetzt? will meine Jährliche Spende eher verdoppeln ..,0
"„Russlands Präsident Wladimir Putin ruft seine Landsleute einmal mehr dazu auf, sich gegen das Coronavirus immunisieren zu lassen. Außerdem müsse ausreichend getestet werden, sagt Putin der Agentur Interfax zufolge.“  

Das wird den Quarkdenkern nicht gefallen…",0
@sunstar1606 @aleks01s @werwaswo3 @reitschuster So habe ich dich auch eingeschätzt.,0
#Baerbock oder #Laschet https://t.co/ZoJthJzLg5,0
@norazabel @SerapGueler Da lach mich ja Tod 💀! Wovon träumt die Frau nachts!  Der Migrationshintergrund bildungsferner Schichten hat sehr wohl etwas damit zu tun! Aber will die Politische Kaste als auch der WDR nicht wahrhaben. Die versuchen mit allen ihren Tricks dagegen zu steuern! Klappt aber nicht!,0
"cn antiasiatischer rassismus
für wie groß haltet ihr die wahrscheinlichkeit dass der harte china-kurs der grünen einhergeht mit maßnahmen, die  damit zunehmende gefahr des anti-asiatischen rassismus wegzustampfen?",0
"@SHomburg ""Bombenresonanz"" bei Twitter bedeutet für Sie gleich Seriosität? Leider waren die #DiviGate-Hinweise damals nicht ausreichend belastbar. Hinweise sind eben nicht gleich Belege.",0
"@real_Gideon @mrgreen_de @Tr67945166 @DrPuerner Dann beschütz nicht diejenigen, die die Regierung in Schutz nehmen vor Kritikern der Regierung. Das sind die Red Dot- Leute, die ständig gegen die Querdenker ballern. Diese zeigen dabei auf was schief läuft und demonstrieren gegen die Regierung inklusive Spahn.",0
"@SteffenSchlager @Giftzwergin22 @Karl_Lauterbach Was ist „vielleicht“ und wo haben Sie dieses „auf Dauer“ her, Herr Informatik-Professor? Ach übrigens, es heißt entweder „politically correct“ oder „political correctness“.",0
"@Trude_Dosenkohl @Laforce_61 @WagenMehr @Karl_Lauterbach Ihr Kommentar zeigt eher, dass sie weniger B..d lesen sollten.",0
"Gibt es eigentlich - nicht anbiedernde - Interviews mit Laschet wo er nicht komplett nackt dasteht?

Der Typ ist wirklich sehr unbegabt. 

Pure Fremdscham und fast schon Mitleid bekomm ich da.",0
"@RandaliaA @Fresseagentur Heute ist gleich jeder, der gegen ""die Antifa"" ist Nazi. Das ist so ein lächerlich einfaches Weltbild.",0
"@EschViola @fraumerkek @FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Das GG ist genau da, wo es vorher auch schon war.

Wir haben keine Plandemie. Wir haben eine Pandemie. Kommt immer mal vor. Also nichts worüber man sich wundern muss. Es werden sogar noch mehr kommen btw.",0
@JuliaKloeckner Die Lobbyministerin der konventionellen Bauern... #CDUrausausderRegierung https://t.co/LmEpXCsv4X,0
"HILFE @Markus_Soeder bezeichnet eine Koalition mit @Die_Gruenen  als attraktiv. Will er nach dem Umarmen von Bäumen jetzt öffentlich ganz fette Kröten schlucken? Ein opportunistisches Wendemäntelchen, der Markus. Die Wähler werden es richten. #BTW21 #CSU

https://t.co/Q2puBsYUST",0
@Crosshead16 @sursulapitschi4 @SteffenSchlager @Karl_Lauterbach Wer im Glashaus sitzt... 😂😂😂,0
"@KLubjahn @Tagesspiegel @JM_Luczak Sie sind also so ein Querdenker der jubelt wenn Menschen sterben ? Ja ? Ekelhaft sind sie , sie lassen lieber Menschen sterben als sie zu schützen ? Ekelhaft sind sie , sie freuen sich auf Partys und klatschen wenn einer an Corona stirbt ? Wie ekelhaft sind sie ?",0
"@vinneyhouston @DerBasierteste @kineyDE Und er hat bestimmt auch mal Autobahn gesagt. 😱
Wenn er so ein großer Antisemit war, warum war er dann ein Fan von Israel Kirzner, Murray Rothbard, Ludwig von Mises und Ayn Rand? Vielleicht hat er sich ja eher an der Meinung von Adorno &amp; Co. gestört als an ihrer Religion? 🤔",0
"Nazis mit Teenagern zu symbolisieren ist GENAU DAS RICHTIGE. Denn das SIND SIE. Nicht das Teenager dumm wären (man muss hier ja manchmal für Idioten sowas noch extra erklären), sondern Teenager, bei denen es im Hirn nicht mehr VORWÄRTS (in Richtung ""Reife eines Erwachsenen"")...",1
@shoutingcassy @Markus_Soeder 😂😂😂😂,0
"@rosenbusch_ ""Vielfalt der Meinungen"" Da wird #allesdichtmachen nun von den Moralaposteln der #Staatspropaganda medial vernichtet.
Nur zur Erinnerung: der faule Toby, zu faul um sich aufzuregen... Wen interessieren schon die Opfer des #Dauerlockdown. #besonderehelden
https://t.co/voOMbAPsEu",1
"@resist_refuse @realkinonino @janboehm Hat man am Beispiel von Özil gesehen. Er hat ein Jahrzehnt abgeliefert und dabei klein gehalten und sobald mal ein immigrant etwas macht was der springer presse nicht gefällt wird er wie eine Sau durchs Dorf gejagt.
Der tägliche Rassismus wird hier noch deutlich ausgelebt",0
"@weh_oh @fabsenbln Der #Merz und der #Kretschmann haben halt dieselben Lehrer gehabt. Oder dieselben Lobbyisten empfangen

  ""Überleg' Dir mal: es fahren 5 Millionen
   Elektroautos rum. Wo tanken die?? [...]
   Wie soll das funktionieren?""

Dumm &amp; dumm gesellt sich gern...

https://t.co/qR2dJOSeQH",0
"@ichhalt81179141 @FozzyTimeless @Hoellenaufsicht @Alice_Weidel @UweJunge Es ging dabei nicht mal um Asyl 🥲 lediglich um Besuchsreisen die wegen der Coronabeschränkungen nicht stattfinden konnten. Davor konnten viele davon sogar ohne Visum einreisen (Amis, Briten etc.) also mein Problem damit ist dass es kompletter Schwachsinn ist den sie verbreitet.",0
"@annewill Es ist schon erstaunlich wie links/grüner Journalismus agiert.  Aus politischen Gründen den Antisemitismus zu instrumentalisieren und dort dies vorzuwerfen, wo es keinen gibt, zeigt euer arrogantes, einseitiges Jakobinertum, das ihr noch dazu mit Zwangsgebühren finanziert.",0
"@Karl_Lauterbach Jeden Tag sterben 300 Menschen weil exakt NULL wirkungsvolle Maßnahmen in Industrie/Unternehmen vorgeschrieben werden.

Die Regierung hatte niemals eine Niedriginzidents als Ziel, sondern  im Auftrag der Wirtschaftsverbände die Durchseuchung-light auf Kosten von Menschenleben.",0
"@sunstar1606 @PauleAusBerlin @MartinaWeiss48 @Laika66753508 @reitschuster Es ging um den Umgang mit Kindern, Schule und Masken. Und ne Ausgangssperre ab 23 Uhr gibt es jetzt noch bis Ende Juni. Aber hat mit dem Thema doch nichts zu tun. Wegen mir können Sie die Ausgangssperre lassen und die Gasstätten ab 23 Uhr zu. Ist auch Jugendschutz.",0
"@shoutingcassy @younes4t1 @dutschman @ABaerbock Ich bin nicht sicher, ob Sie verstanden haben.",0
"@watwillse @ZentralratJuden @ulfposh Ahja, importiert und so https://t.co/A3tDoNWt5x",0
@mod_nom @DrStrompen @ZentralratJuden Und wer will die haben?,1
"@PeterBe38098838 @haui777 @gehtsnurmirso @EmmaWag68768896 @reitschuster Und as ändert irgend etwas daran das Sie sich auf die gleiche Stufe stellen wir die Opfer der Nazis?

Sie sind eine Schande für jeden normaldenkenden Menschen.
Denken Sie mal über Ihr Verhalten nach.",0
@PinkTink1913 @derspiegel Die AFD ist es auch nicht und verdient jeden Kübel Scheiße der sich finden lässt. Und diese Aluhutpartei braucht genau das gleiche. Und jetzt heul leise.,1
"@Lina68301728 @frederic2406 @HToenne @MalteKaufmann Unrecht hat er nicht. 😂

Das Zitat darfst Du gerne überprüfen. 😁 https://t.co/t2EsFwuJhX",0
@Joramsim @Gooney75 @JohannesNormann @moerv_vom_doerf @SerapGueler @AfD Das ist geschichtlich falsch.,0
@Team_ReaIity @Karl_Lauterbach @maithi_nk @Team_ReaIity : Jetzt ist gut! Ende! Aus! Diskussion mit Ihnen ist zwecklos!,0
@FrederikPapier @watwillse @ZentralratJuden @ulfposh Seit wann ist der Antisemitismus der importiert wurde ein Mensch? Hahaha Natürlich gibt es viele antisemitische Straftaten von grauen Wölfen bei der Demo in Gelsenkirchen wurden mehrere graue Wölfe wegen volksverhetzenden Äußerungen verhaftet...,0
"@PankowerPflanze @Gegen_die_AfD Wenn die FDP jetzt noch auf 25 % zulegt, kann sie mit der AfD die absolute Mehrheit einfahren. #fckafd #fckfdp",0
@OpaPaulsEnkelin @Fiver_Galaxy @georgrestle Du weißt schon was ad hominem bedeutet oder?😅,0
"Ab Anfang Juni sollen Firmen ihre Mitarbeiter gegen das #Coronavirus impfen können. Der Wille ist da, der #Impfstoff fehlt. (BNN+) https://t.co/PQmdncXl7G",0
@docholi95307723 @JesseVentura86 @stohr_klaus Drosten hat mit seinen Fehlprognosen viel Schaden angerichtet. Ohne seine schwachsinnigen Voraussagen hätte es die Bundesnotbremse nie gegeben und der Einzelhandel wäre so wie in Österreich und der Schweiz seit Monaten wieder offen!,0
@polenz_r Sie verwechseln grad die demokratischen Bürger der Querdenker mit der Antifa. Und den verdeckten Aufrührern der Polizei.,0
"@Mdj15802905 Der Typ war doch einfach nur die Lachnummer des Jahres. Ahnungslos, intelligenzlos. Wie ein Kind, dem man das Förmchen geklaut hat. #MvonMauschwitz die Lachnummer des Jahres. #DankeJanJosefLiefers #allesdichtmachen #TatortMünster",0
"Lindner ärgert sich gerade, dass er doch nicht so hipp ist und bei Pro7 keine solche Interviews hat. #Baerbock",0
"@DanielOehlmann @TheStiffmaaster @Hoellenaufsicht @jsprondel @GeorgineKellerm @fdp @JoachimStamp @c_lindner @PreislerKa Für mich gibt es keinen Unterschied, wer austeilen kann sollte auch einstecken können, ich bezweifle das Merz sich seinen Haarwuchs ausgesucht hat er wurde so geboren, hier wird von ihr eine extra Wurst verlangt.",0
"@P_Snft In keinem 1,5 Grad-Budget Szenario für Deutschland wird nach 2040 noch emittiert.",0
"@sunstar1606 @MartinaWeiss48 @reitschuster Wo wir wieder bei der barbarischen Gesellschaft sind. Kinder sind so gut wie gar nicht von dieser ""Pandemie"" betroffen und sollen sich einem Experiment unterziehen, die null Nutzen für sie bringt. Zum Glück bleibt die Stiko standhaft.",0
"@sschyvonne @thewofb @Karl_Lauterbach Bitte suchen Sie sich einen Psychologen, vielleicht ist es noch nicht zu spät.",0
"@DittrichMiro @netzpolitik Im Grunde sind Neo Liberale und Neo Nazis, sowie Neo Konservative, der selbe stinkende Haufen von Versagern die gierig und ignorant irgendwelchen verschobenen Ideoligien nacheifernden und Sie gehören mit Sicherheit dazu.",1
"@RedaktionZack Die Antifa ist eine vom Staat sowie NGOs finanzierte Organisation der sogenannten  Linken! Gewalt ereilte sehr gefährliche brutalisten.. Die Antifaschisten
Ich verweise auf das Buch""die Staatsantifa""
Die identitären dagegen nur katzendreck! Auf Werte und Traditionen bedacht",0
"@computerspinnt Nun, wir erinnern uns an den Ausspruch von Forrest: ""Dumm ist der, der Dummes tut."" - und ich habe höchsten Respekt vor den technischen Leistungen  - dieser Gruppe.

Wenn Du mal vor Langeweile fast stirbst - besorg Dir ""Der Schockwellenreiter"" von J. Brunner ... alt, aber gut! 👍",0
"@sschyvonne @thewofb @Karl_Lauterbach Erklären Sie doch freundlicherweise, was ein „gefährlicher ct Wert“ ist - und warum er für die Politik keine Rolle spielt. Dank im voraus.",0
"@Xrxtn @Thetruewitch @Alice_Weidel @UweJunge Würde ich in Ihr Horn blasen, dann würde ich fragen, wie eine Frau sich erdreisten kann beurteilen zu wollen, was zum Fußball gehört und was nicht.

Aber das tue ich nicht, also lasse ich es.",1
"@ManuelaSchwesig @LutzvanderHorst Warum sollte er eine schlimmen Verlauf haben? Die Wahrscheinlichkeit geht fast gegen Null. Was soll diese heuchlerische Dauerschleife?
Ich wünsche doch auch keinem das er heute NICHT im Straßenverkehr verunglückt.Was passiert hier mit uns?",0
